customer_id,age,annual_income,monthly_spending,purchase_frequency,avg_transaction_value,website_visits_monthly,avg_session_minutes,days_since_last_purchase,support_contacts_yearly,discount_usage_percent,loyalty_years,satisfaction_score
CUST-000297,63,49701.1,595.15,6,77.0,14,9.83,63,3,2.14,5.68,4.83
CUST-000298,58,49378.28,347.95,2,62.5,4,2.79,70,4,15.15,6.98,5.64
CUST-000299,42,50082.95,1269.0,12,100.37,38,20.58,33,2,75.36,3.05,7.46
CUST-000300,27,44431.97,1089.43,12,64.0,37,15.73,19,3,70.03,1.51,7.07
CUST-000301,28,54735.25,1128.34,14,52.34,42,16.32,3,2,53.38,1.13,8.5
CUST-000302,37,37345.65,972.36,6,130.37,13,8.18,39,3,20.04,2.02,5.72
CUST-000303,69,97141.96,3269.13,15,148.0,24,12.02,20,2,10.92,4.41,7.3
CUST-000304,30,109318.69,2593.25,13,143.41,24,11.1,7,1,20.98,5.98,8.01
CUST-000305,40,54501.71,428.2,3,142.8,8,4.53,76,7,31.03,1.0,6.23
CUST-000306,41,75204.76,3571.01,19,152.37,20,13.48,0,1,9.44,6.28,7.1
CUST-000307,55,139918.43,2542.68,16,190.73,24,18.19,0,2,16.63,4.98,10.0
CUST-000308,49,46204.0,1372.3,12,77.24,32,14.16,36,3,68.61,0.54,7.19
CUST-000309,30,53365.08,662.44,11,68.7,9,2.86,14,1,46.73,3.6,7.09
CUST-000310,44,57057.2,1377.16,7,120.34,19,7.14,27,1,38.29,4.18,7.36
CUST-000311,39,153578.48,2935.42,13,164.49,16,15.29,10,1,7.89,6.43,9.29
CUST-000312,56,132520.92,1712.16,16,181.33,20,8.02,0,3,3.7,7.09,8.34
CUST-000313,41,58430.35,1056.25,8,94.36,15,5.17,31,1,27.52,4.92,7.09
CUST-000314,45,139169.95,2043.34,17,198.74,30,19.53,2,0,27.81,8.69,7.71
CUST-000315,52,171391.08,2659.87,18,214.42,37,13.74,25,0,18.3,6.2,6.61
CUST-000316,35,123901.67,2857.22,14,213.93,18,13.77,5,1,28.78,8.36,9.21
CUST-000317,53,88654.19,3248.95,14,172.35,22,14.05,4,1,37.43,4.67,8.5
CUST-000318,21,53826.38,1050.15,13,51.88,44,18.22,16,4,52.98,0.89,7.17
CUST-000319,28,43534.37,737.39,5,101.4,18,11.25,47,2,36.85,3.96,7.82
CUST-000320,58,64128.97,504.84,4,132.75,7,3.17,65,4,15.0,3.9,4.66
CUST-000321,58,58502.83,256.55,2,140.63,10,6.36,62,4,27.83,3.57,5.31
CUST-000322,44,84184.46,1842.92,16,153.8,22,8.18,20,3,30.33,9.03,9.13
CUST-000323,50,116791.02,2076.89,18,190.77,22,14.58,2,0,27.3,7.77,8.27
CUST-000324,45,118617.8,1550.15,14,143.37,24,16.27,16,0,9.52,5.64,10.0
CUST-000325,56,56977.53,224.93,1,93.9,5,5.4,71,5,5.57,3.01,5.7
CUST-000326,25,45319.2,1279.98,11,89.81,41,18.2,23,0,60.97,3.61,6.14
CUST-000327,47,53749.94,418.4,2,141.09,8,2.29,53,4,16.88,8.87,6.23
CUST-000328,52,120147.82,3241.54,11,144.92,29,17.5,0,0,20.01,7.87,8.65
CUST-000329,30,31999.97,1146.87,13,71.29,28,19.75,24,2,65.77,1.11,6.51
CUST-000330,46,67773.28,1112.8,10,105.7,29,13.65,17,2,11.17,4.05,9.17
CUST-000331,52,46952.15,1342.09,14,134.49,33,25.97,10,2,64.22,0.54,7.42
CUST-000332,29,63580.7,1031.47,11,127.02,22,7.18,30,0,33.63,4.7,7.98
CUST-000333,18,44628.97,1181.04,12,103.13,37,18.3,8,4,81.67,1.44,9.85
CUST-000334,49,64971.25,332.13,5,112.38,2,4.61,92,3,32.82,5.6,5.76
CUST-000335,28,71247.46,902.3,10,115.79,15,10.12,13,4,30.5,3.35,8.79
CUST-000336,32,45957.07,1363.8,14,82.04,43,14.19,17,4,75.46,0.0,6.87
CUST-000337,32,76349.21,822.65,11,79.57,17,9.02,58,3,48.37,7.65,7.78
CUST-000338,29,46155.15,1340.15,7,85.06,39,17.53,0,3,49.6,5.19,6.74
CUST-000339,25,59695.34,1077.29,8,87.15,12,8.14,20,0,34.19,1.6,8.45
CUST-000340,64,45068.44,353.78,2,94.21,8,6.39,75,6,28.72,2.66,4.19
CUST-000341,55,67687.76,940.88,9,114.01,17,7.88,38,1,24.16,0.96,7.26
CUST-000342,65,50472.23,292.62,4,78.72,15,8.22,55,4,18.94,2.91,5.74
CUST-000343,62,54191.1,372.31,1,78.35,10,1.0,85,3,30.32,4.28,4.62
CUST-000344,34,42833.17,1020.92,8,117.57,38,21.32,21,4,61.23,0.0,7.76
CUST-000345,31,43970.59,1454.25,14,100.97,33,20.93,14,4,79.62,3.24,6.89
CUST-000346,36,57597.19,1416.85,13,102.8,35,22.54,0,3,63.13,0.85,7.31
CUST-000347,46,76304.13,295.07,1,68.86,8,8.04,76,6,18.07,6.19,5.5
CUST-000348,44,74372.88,564.93,12,106.37,7,6.92,26,1,10.43,4.17,6.78
CUST-000349,35,38769.13,1871.92,14,89.92,41,12.54,8,5,64.16,1.89,6.53
CUST-000350,54,59269.88,652.14,14,75.62,15,6.47,17,1,28.52,5.77,5.6
CUST-000351,40,57403.76,1389.99,13,91.92,45,12.76,23,2,77.91,0.9,7.71
CUST-000352,30,43110.88,877.61,11,123.41,18,11.58,20,3,28.04,3.43,7.31
CUST-000353,26,47429.32,1180.0,11,81.48,39,14.7,19,2,70.38,0.8,8.05
CUST-000354,38,38933.28,1394.37,16,61.3,34,20.21,0,2,55.82,3.35,6.31
CUST-000355,46,99509.69,3256.95,14,139.81,17,15.08,19,2,2.87,6.58,10.0
CUST-000356,46,103337.44,2587.98,17,187.83,21,11.24,6,0,3.18,10.25,8.09
CUST-000357,27,45243.09,1227.86,14,73.37,44,19.79,12,2,81.02,1.71,5.76
CUST-000358,38,41724.52,1488.84,7,75.78,44,18.02,21,2,72.17,2.01,7.24
CUST-000359,64,142005.01,3053.02,18,152.27,22,8.4,0,0,17.65,4.79,8.46
CUST-000360,29,38200.26,1669.54,10,112.93,27,17.57,0,2,89.72,1.38,5.9
CUST-000361,59,51478.11,433.93,1,73.37,3,7.4,67,3,29.94,5.14,6.37
CUST-000362,38,61134.3,983.49,6,132.16,15,5.7,12,2,28.4,5.36,7.21
CUST-000363,44,52529.39,895.45,11,106.3,12,6.41,25,4,18.64,3.91,5.79
CUST-000364,39,64932.51,587.09,7,117.26,16,10.02,13,2,27.8,5.29,5.19
CUST-000365,28,48854.3,1621.09,13,89.71,40,21.76,9,1,48.87,3.2,7.22
CUST-000366,46,102867.84,2703.44,16,187.0,18,7.71,0,0,1.16,9.83,6.23
CUST-000367,34,55836.46,1521.55,14,118.0,47,17.09,19,5,57.66,1.56,6.37
CUST-000368,34,31600.42,1645.07,14,99.75,26,14.88,32,3,47.31,2.4,7.68
CUST-000369,52,111886.61,3249.54,14,188.5,25,12.6,5,1,18.39,6.47,9.23
CUST-000370,51,70526.08,366.35,5,119.08,8,5.23,61,3,30.64,4.92,6.98
CUST-000371,26,44595.28,792.2,14,98.83,43,21.1,23,4,75.32,3.38,5.16
CUST-000372,33,47902.75,1151.49,6,94.43,15,5.27,30,0,20.87,4.36,6.26
CUST-000373,58,115957.98,3247.54,17,174.7,19,15.79,15,4,27.94,6.28,8.79
CUST-000374,51,139073.24,3356.11,16,144.61,15,9.58,3,3,36.23,8.73,9.73
CUST-000375,36,45089.08,700.71,4,82.15,12,9.5,27,1,41.83,2.79,7.51
CUST-000376,33,74149.53,904.13,9,79.6,16,10.72,0,3,20.01,4.38,9.29
CUST-000377,63,40249.61,403.55,6,74.58,5,3.84,77,2,35.51,3.88,5.79
CUST-000378,46,127415.17,2587.97,19,199.74,20,17.1,14,1,28.18,5.13,7.12
CUST-000379,48,102449.55,3786.17,14,176.01,25,16.69,0,0,34.73,7.14,9.31
CUST-000380,37,56899.27,1146.09,12,35.09,33,18.19,6,2,68.61,4.42,6.94
CUST-000381,21,58993.75,1037.12,16,78.42,39,22.68,0,2,64.08,1.75,9.64
CUST-000382,48,42087.95,333.53,4,107.3,3,5.06,93,4,31.85,8.4,5.1
CUST-000383,24,43941.95,1104.82,9,88.45,39,17.44,17,3,52.21,2.52,7.56
CUST-000384,35,145286.5,1893.12,13,180.05,27,15.33,17,0,19.3,6.43,8.67
CUST-000385,49,104548.39,2401.39,12,195.75,25,6.08,20,1,6.76,5.15,7.81
CUST-000386,48,47107.84,577.14,4,145.9,8,6.74,59,4,27.02,6.12,5.75
CUST-000387,33,50726.16,1166.71,12,68.28,43,17.09,18,3,80.75,0.0,7.3
CUST-000388,45,58867.94,406.46,1,103.44,8,4.31,69,4,42.14,4.43,6.81
CUST-000389,42,76460.4,853.44,7,82.56,15,6.62,42,1,26.72,5.05,8.69
CUST-000390,61,65480.98,412.59,3,145.29,15,7.14,83,5,13.53,4.93,7.3
CUST-000391,36,47450.59,1664.91,14,103.89,40,19.62,21,5,85.16,1.19,7.36
CUST-000392,52,60531.8,640.84,6,89.01,13,6.76,37,2,50.13,1.97,7.15
CUST-000393,31,55004.12,1564.5,12,109.84,30,20.61,0,4,81.55,3.6,5.36
CUST-000394,26,54194.3,1439.28,14,29.96,44,22.13,16,3,74.04,4.63,7.25
CUST-000395,40,66257.76,897.8,8,65.85,18,12.51,37,3,34.36,4.26,8.69
CUST-000396,55,145767.57,2215.21,15,166.69,19,9.04,16,1,20.95,7.64,7.04
CUST-000397,51,52094.66,424.48,1,71.81,5,8.17,73,5,26.53,5.0,6.3
CUST-000398,41,55028.06,605.02,7,130.9,21,6.68,4,3,35.83,1.58,4.39
CUST-000399,40,105417.02,1941.26,18,154.69,24,20.12,11,1,16.88,8.2,9.05
CUST-000400,40,106489.13,2218.29,15,220.67,27,12.76,25,1,0.0,10.0,8.34
CUST-000401,30,81887.74,3245.04,13,208.73,24,15.14,7,2,21.8,6.93,7.43
CUST-000402,58,37011.46,506.07,3,106.6,1,1.62,64,5,16.69,9.59,5.54
CUST-000403,22,46385.62,988.49,10,110.27,41,19.55,29,4,55.19,3.28,5.87
CUST-000404,38,61489.79,870.86,4,85.81,15,7.17,39,4,21.56,4.11,9.08
CUST-000405,54,50970.9,499.48,2,126.77,4,3.58,79,4,29.3,1.56,5.45
CUST-000406,62,47241.27,484.74,4,90.01,14,3.98,67,4,28.97,6.38,4.33
CUST-000407,49,62759.97,1009.7,13,97.21,9,9.58,29,3,28.54,2.51,5.97
CUST-000408,44,50881.97,409.23,8,52.69,9,2.82,73,3,40.42,6.85,5.69
CUST-000409,54,70482.81,1175.73,8,133.79,11,6.39,51,1,29.77,0.58,6.65
CUST-000410,47,48364.12,447.71,4,69.83,3,8.25,90,6,8.24,7.14,7.65
CUST-000411,18,57354.53,1311.93,12,87.65,40,21.47,27,1,60.22,2.17,8.57
CUST-000412,18,42722.38,829.83,10,109.64,35,11.0,12,5,46.32,2.96,8.57
CUST-000413,42,83516.48,769.36,11,140.25,15,4.54,13,0,42.13,4.85,7.58
CUST-000414,54,68440.16,447.52,2,98.68,17,6.87,65,4,33.56,4.24,5.29
CUST-000415,42,78953.05,1056.61,7,131.73,15,10.03,28,0,0.0,4.41,6.65
CUST-000416,29,52826.38,1083.08,9,129.29,17,6.24,34,3,33.59,4.11,8.29
CUST-000417,36,74140.77,1011.89,8,148.28,9,7.62,17,2,49.19,2.23,10.0
CUST-000418,25,51116.31,1250.74,13,65.19,43,15.44,0,2,85.34,4.25,4.99
CUST-000419,49,39881.63,894.61,5,132.27,18,11.94,21,2,17.01,2.15,8.45
CUST-000420,58,56032.92,536.62,1,113.0,1,9.43,77,5,19.58,8.93,7.8
CUST-000421,33,58154.26,1166.98,10,104.89,33,21.93,27,3,70.15,3.78,7.27
CUST-000422,39,45098.1,1089.86,9,178.89,15,9.91,29,3,23.4,3.86,8.33
CUST-000423,39,70818.51,919.15,9,138.78,14,4.64,22,1,9.49,3.81,7.7
CUST-000424,50,49285.3,917.53,10,95.63,18,13.79,3,2,48.95,3.37,8.89
CUST-000425,35,63287.25,1410.18,17,92.5,31,16.11,26,4,64.27,5.25,6.65
CUST-000426,59,59299.4,297.06,3,154.51,2,6.88,56,3,11.03,6.69,4.93
CUST-000427,52,56070.47,925.34,9,69.58,16,10.05,39,1,25.2,5.19,8.91
CUST-000428,50,42771.48,390.73,1,104.94,2,7.92,73,5,0.0,1.84,7.09
CUST-000429,36,45635.17,859.87,9,106.05,17,10.0,28,4,34.83,3.92,8.3
CUST-000430,59,46061.7,411.49,4,80.33,4,1.0,35,4,29.53,3.03,7.18
CUST-000431,47,64034.05,458.69,8,108.5,1,8.16,90,2,35.67,6.55,5.59
CUST-000432,18,45442.92,1090.21,16,82.79,36,16.24,18,3,58.52,2.48,6.44
CUST-000433,18,53771.72,1407.63,13,73.94,38,20.46,6,4,50.3,2.3,7.03
CUST-000434,63,45902.6,345.17,1,80.83,8,1.0,65,5,26.77,5.14,4.29
CUST-000435,41,62320.13,867.58,8,102.27,13,5.88,37,1,36.9,7.26,8.6
CUST-000436,46,64787.12,874.7,6,103.65,18,10.17,34,3,33.1,4.35,5.6
CUST-000437,60,57381.45,1029.04,7,99.06,14,5.26,0,3,41.55,2.35,7.95
CUST-000438,55,100654.48,2835.58,18,139.04,27,14.09,33,2,13.07,6.47,10.0
CUST-000439,27,53064.3,1184.45,15,113.27,38,16.78,9,1,69.21,2.14,6.18
CUST-000440,18,49782.31,1341.47,14,60.25,40,17.46,24,2,81.8,4.72,7.12
CUST-000441,58,62760.54,325.23,2,99.61,17,1.41,90,4,27.59,7.19,7.82
CUST-000442,45,74998.58,717.78,7,76.19,12,10.7,28,4,59.66,3.75,6.82
CUST-000443,39,58922.89,1371.34,15,98.73,33,14.34,13,3,71.32,1.76,5.3
CUST-000444,25,70229.72,768.77,7,96.05,10,6.18,37,2,42.62,5.38,7.82
CUST-000445,48,62159.69,1170.04,10,133.91,10,9.79,3,4,27.52,3.13,6.13
CUST-000446,30,45682.3,1751.24,15,72.13,30,11.15,2,1,72.18,1.74,7.02
CUST-000447,47,56505.12,288.75,3,115.76,5,6.33,46,2,31.93,6.88,5.56
CUST-000448,47,35529.04,1063.0,13,96.61,35,14.82,21,3,63.86,2.9,6.86
CUST-000449,41,60029.4,737.43,6,96.86,15,3.39,36,2,22.22,6.91,7.54
CUST-000450,19,61579.67,1622.59,11,76.93,36,12.33,18,4,75.88,2.06,7.94
CUST-000451,33,82292.02,747.13,7,95.62,12,8.42,22,2,25.18,4.3,6.41
CUST-000452,61,62128.69,419.47,2,102.78,3,5.1,68,7,13.28,0.2,5.16
CUST-000453,18,41721.36,893.16,11,58.38,43,17.85,27,3,79.14,1.46,8.59
CUST-000454,46,53297.2,1022.59,8,104.94,15,11.25,0,2,43.19,4.45,6.37
CUST-000455,23,80982.34,862.96,11,129.87,11,1.5,19,2,40.41,2.0,7.68
CUST-000456,43,73003.24,839.25,9,117.21,19,6.54,0,2,32.23,1.92,5.99
CUST-000457,50,53862.72,428.82,1,51.16,13,4.43,70,2,27.95,4.32,5.18
CUST-000458,36,97022.32,3727.99,15,194.74,23,12.06,2,3,22.48,5.58,8.11
CUST-000459,39,23475.03,1335.39,14,66.26,39,19.51,0,4,71.57,1.72,7.1
CUST-000460,36,68011.25,1417.74,15,89.84,48,13.6,0,3,75.92,0.0,7.0
CUST-000461,29,54429.53,1367.9,9,58.0,34,20.22,18,2,69.73,0.1,9.05
CUST-000462,47,70773.74,1172.61,10,110.79,14,12.86,25,1,58.6,2.32,5.77
CUST-000463,63,47760.66,460.2,7,60.63,7,9.45,78,4,56.67,4.83,6.2
CUST-000464,61,135303.88,3356.02,14,205.7,25,10.76,13,1,40.42,7.69,7.72
CUST-000465,22,47590.49,879.75,11,78.9,36,20.18,5,0,47.77,1.97,6.41
CUST-000466,20,64921.02,1477.91,13,90.83,37,14.24,26,4,44.27,2.41,7.34
CUST-000467,27,66120.37,1796.9,12,79.43,36,16.17,3,4,91.54,4.79,7.79
CUST-000468,36,36540.96,518.33,7,108.84,5,9.06,79,5,5.72,5.62,7.57
CUST-000469,46,72582.41,907.2,8,145.06,12,6.7,19,2,15.68,5.32,7.34
CUST-000470,55,71135.25,3090.5,19,185.96,24,15.6,25,2,25.17,9.98,9.26
CUST-000471,42,141219.49,2529.23,16,177.67,29,18.25,10,3,19.98,9.52,8.7
CUST-000472,44,154787.45,2263.73,15,143.6,30,17.51,14,0,17.92,6.46,7.47
CUST-000473,38,67644.01,780.18,9,65.59,23,7.83,35,2,39.83,1.96,6.74
CUST-000474,36,62282.88,1162.58,9,87.49,15,8.76,21,2,44.16,2.7,7.15
CUST-000475,50,67233.62,1153.26,11,75.99,16,7.48,11,1,31.39,3.47,6.89
CUST-000476,48,165645.58,1613.17,19,174.54,22,6.95,19,0,27.93,10.13,7.22
CUST-000477,57,115526.59,1402.11,13,179.46,26,8.26,10,2,29.98,6.26,8.94
CUST-000478,39,55365.22,1495.15,13,82.64,39,15.71,27,1,61.95,1.93,7.47
CUST-000479,35,60864.84,1271.38,11,81.37,36,19.56,1,3,87.47,2.32,5.95
CUST-000480,45,68777.25,2566.33,20,145.33,17,11.04,21,3,23.38,4.69,8.48
CUST-000481,62,108564.36,2680.35,17,136.35,29,15.56,0,0,6.36,8.35,7.75
CUST-000482,45,59971.39,914.09,9,116.81,15,9.98,28,2,29.83,7.38,7.06
CUST-000483,41,42080.48,1472.8,17,76.56,35,16.71,14,3,67.52,1.24,8.95
CUST-000484,46,102163.9,3075.05,18,210.31,34,14.04,7,0,6.75,7.38,7.32
CUST-000485,29,62734.64,1053.8,7,132.42,18,12.45,51,5,43.78,3.17,7.56
CUST-000486,61,96510.24,3428.06,16,180.68,20,9.03,7,3,9.58,9.9,7.93
CUST-000487,39,120250.29,2988.43,16,178.77,32,13.28,4,0,33.28,6.23,8.17
CUST-000488,50,84924.29,949.76,8,109.86,13,7.93,21,3,33.94,6.45,7.38
CUST-000489,27,59040.84,1255.93,13,85.84,45,18.92,29,3,81.07,2.43,7.88
CUST-000490,38,39864.41,1269.79,15,112.91,44,18.31,32,2,50.06,1.5,8.2
CUST-000491,21,35300.43,776.86,15,48.81,41,17.02,5,2,70.48,0.64,7.0
CUST-000492,33,53293.39,1506.94,13,58.75,40,19.97,12,3,97.7,0.0,7.49
CUST-000493,38,45051.47,1203.66,12,85.01,42,17.41,51,2,84.53,2.98,7.11
CUST-000494,60,81878.42,2843.2,14,164.1,22,10.11,0,1,17.21,6.46,9.26
CUST-000495,34,45694.53,2089.0,15,146.12,36,18.75,0,3,60.99,7.39,6.31
CUST-000496,46,84909.02,2905.29,14,197.96,15,12.64,0,0,14.55,5.92,8.0
CUST-000497,56,160011.2,2794.08,14,176.6,22,15.67,13,0,31.18,8.74,10.0
CUST-000498,26,50600.41,924.19,13,94.92,35,19.03,16,2,84.77,1.58,7.13
CUST-000499,36,125747.26,2327.22,18,142.22,26,6.45,17,1,22.79,5.92,7.55
CUST-000500,45,118974.65,2929.8,17,151.58,33,14.0,3,2,21.07,6.68,8.21
CUST-000501,38,62928.6,690.1,16,85.5,39,22.05,0,4,83.39,0.76,5.61
CUST-000502,68,37611.72,458.68,5,104.91,10,4.2,76,3,21.05,5.06,4.26
CUST-000503,60,30440.69,453.52,4,75.14,1,3.78,78,4,14.66,5.19,6.06
CUST-000504,50,94577.56,2689.06,18,188.42,26,17.93,12,0,7.94,7.32,7.06
CUST-000505,46,124608.39,3269.89,13,177.48,24,13.11,12,1,34.71,9.24,10.0
CUST-000506,30,44451.64,983.87,12,102.86,42,20.03,6,2,91.48,0.5,8.42
CUST-000507,51,99835.2,1922.47,14,185.44,19,17.66,8,2,25.44,9.92,8.06
CUST-000508,56,41126.19,429.53,6,100.49,19,6.56,64,5,10.44,3.56,4.58
CUST-000509,48,113747.17,3289.32,16,149.94,32,4.17,10,1,17.88,7.9,8.61
CUST-000510,46,55279.23,611.11,8,84.34,11,12.48,44,3,46.49,4.11,8.52
CUST-000511,45,83733.99,718.22,9,78.39,18,3.84,10,0,38.03,4.64,9.95
CUST-000512,54,62648.14,434.86,5,98.59,12,1.84,41,5,6.34,7.36,5.25
CUST-000513,34,92137.8,896.35,8,128.7,19,12.42,9,3,31.48,2.34,7.55
CUST-000514,28,72299.91,842.45,7,106.56,14,12.42,12,2,32.4,2.08,7.66
CUST-000515,42,85931.36,2901.0,19,176.21,23,12.63,4,2,19.13,3.08,9.7
CUST-000516,50,68713.87,354.43,8,132.34,17,9.62,36,2,49.44,4.29,7.58
CUST-000517,55,106749.25,1972.38,16,189.76,29,15.79,9,1,10.89,7.45,6.86
CUST-000518,30,72621.24,836.44,13,94.45,41,15.1,20,2,50.87,3.71,7.66
CUST-000519,34,55931.22,785.16,4,129.06,19,8.0,25,2,37.93,1.57,7.99
CUST-000520,46,61745.61,321.61,1,94.3,7,5.31,59,4,31.56,7.1,5.99
CUST-000521,50,41664.08,278.6,4,114.83,3,5.77,68,5,38.39,0.92,6.83
CUST-000522,50,104000.93,2312.02,16,162.41,19,10.88,0,3,18.67,11.06,8.87
CUST-000523,47,50152.49,856.79,8,94.07,13,10.26,30,0,38.4,5.0,6.91
CUST-000524,24,51814.29,542.4,13,125.86,25,20.47,21,1,74.25,3.8,5.82
CUST-000525,36,62291.36,1093.58,7,108.95,12,9.07,38,2,30.71,3.94,6.7
CUST-000526,40,139910.75,3536.77,12,189.55,28,9.36,4,0,40.81,9.97,7.58
CUST-000527,43,62652.47,470.26,6,68.52,11,2.8,77,4,50.81,5.81,5.49
CUST-000528,56,54004.87,313.33,7,134.97,6,7.1,95,5,24.31,4.84,4.08
CUST-000529,36,58738.18,1593.67,15,93.81,33,18.96,6,4,58.83,2.93,8.32
CUST-000530,51,121799.1,3122.25,20,172.32,27,17.53,18,0,9.41,8.35,8.1
CUST-000531,42,64052.46,1087.68,11,75.97,36,22.61,2,4,84.65,3.47,7.44
CUST-000532,29,63975.16,1182.55,15,81.03,29,17.19,12,3,60.08,3.13,7.74
CUST-000533,46,108495.74,1999.01,17,209.45,31,11.2,34,1,5.81,4.55,7.42
CUST-000534,33,45775.51,1076.2,11,57.85,34,21.05,36,5,76.25,1.11,6.33
CUST-000535,48,59250.64,981.56,12,115.42,26,5.62,30,2,23.19,5.44,9.03
CUST-000536,60,66589.99,523.78,9,128.55,14,9.65,19,2,47.21,6.5,6.23
CUST-000537,44,82118.99,3651.52,18,124.97,24,12.15,1,2,30.16,7.49,7.86
CUST-000538,37,62490.22,809.49,8,123.95,7,6.73,25,4,45.14,3.99,7.9
CUST-000539,41,74021.82,985.88,11,76.12,11,9.82,31,5,13.31,3.94,7.42
CUST-000540,57,72159.28,500.97,1,133.34,15,5.79,51,4,33.62,6.79,4.03
CUST-000541,49,65870.36,558.76,4,123.71,9,7.89,72,5,13.34,6.3,4.55
CUST-000542,36,44207.19,1351.75,11,72.41,40,20.26,27,2,49.99,0.24,5.93
CUST-000543,68,68268.06,327.91,7,127.01,1,1.91,50,4,28.21,5.03,3.77
CUST-000544,44,57575.53,477.49,1,62.97,12,1.33,70,2,37.98,1.37,5.5
CUST-000545,50,68807.92,808.11,6,104.18,9,8.7,24,1,47.0,2.07,5.8
CUST-000546,44,117566.75,2538.95,16,146.84,19,11.53,3,2,21.17,6.04,9.6
CUST-000547,52,86898.85,745.76,13,189.87,28,8.02,18,2,34.74,8.71,9.85
CUST-000548,46,67076.93,833.22,10,76.69,14,10.62,42,1,46.6,3.65,8.49
CUST-000549,24,54272.39,1223.78,10,81.17,45,14.94,0,3,47.87,4.81,8.54
CUST-000550,56,114767.5,3552.19,19,161.68,31,10.26,8,0,19.75,6.47,8.05
CUST-000551,47,103003.41,2623.84,19,148.45,28,13.65,14,1,9.39,7.8,9.02
CUST-000552,36,47062.18,916.89,10,135.13,21,10.11,22,2,20.08,2.77,7.45
CUST-000553,40,63026.82,627.78,5,129.39,11,6.97,26,1,48.28,1.74,7.5
CUST-000554,49,56546.26,374.03,3,125.53,4,2.91,66,6,26.92,7.22,5.62
CUST-000555,52,66546.49,1009.8,5,70.4,20,12.17,54,0,40.83,2.16,6.76
CUST-000556,38,66267.08,768.52,8,130.8,21,11.08,30,2,28.17,4.97,6.45
CUST-000557,43,49995.44,891.83,6,99.99,12,6.61,24,0,13.37,5.45,7.65
CUST-000558,42,135159.8,2234.39,15,155.42,34,13.71,12,2,0.0,5.93,8.95
CUST-000559,30,67054.82,1102.82,15,105.15,39,18.97,11,1,72.19,2.77,7.59
CUST-000560,49,135087.3,2104.65,19,150.3,23,15.04,4,2,13.89,7.21,8.32
CUST-000561,37,87122.0,733.73,3,89.91,16,7.87,37,3,31.18,0.97,6.22
CUST-000562,42,44540.07,827.18,11,118.57,15,5.88,27,2,37.86,5.31,8.4
CUST-000563,56,60068.04,372.69,5,72.82,6,8.71,64,2,23.07,7.51,3.53
CUST-000564,31,42522.21,1203.9,12,109.01,38,21.03,29,3,63.69,2.68,7.57
CUST-000565,21,50039.59,1180.27,12,67.73,35,21.77,10,4,69.57,0.0,7.19
CUST-000566,20,53245.74,1192.86,15,120.84,29,16.62,0,6,62.72,0.0,9.24
CUST-000567,24,33987.12,931.44,13,86.14,34,16.54,15,5,72.0,0.99,6.77
CUST-000568,48,80749.55,681.29,10,102.18,7,3.53,41,4,28.17,3.62,5.72
CUST-000569,54,114412.52,1712.1,16,140.26,27,9.75,14,0,0.0,8.79,9.55
CUST-000570,44,120680.6,2850.64,17,218.14,26,11.93,15,0,5.21,9.2,9.03
CUST-000571,33,100848.12,3033.37,13,156.18,37,12.01,23,3,7.1,7.48,10.0
CUST-000572,59,78418.64,361.15,7,95.42,5,6.92,69,4,33.82,1.75,5.0
CUST-000573,54,135524.68,2804.33,17,185.06,29,8.72,4,1,20.35,3.2,7.24
CUST-000574,30,56753.54,1134.76,12,98.22,36,20.64,11,2,85.05,4.23,6.04
CUST-000575,58,51765.97,477.2,1,116.8,13,2.16,71,5,15.98,3.8,6.46
CUST-000576,47,82391.81,2416.83,20,226.57,21,10.26,5,3,28.11,9.64,9.5
CUST-000577,44,45606.41,355.67,2,78.04,4,6.92,72,5,31.02,3.78,5.99
CUST-000578,18,28025.73,1426.88,15,86.8,36,13.97,28,4,71.49,1.99,6.53
CUST-000579,46,57501.77,370.24,2,137.95,7,1.0,64,3,26.33,2.44,6.23
CUST-000580,46,105152.75,2685.58,16,171.63,23,12.94,14,1,31.52,6.02,8.74
CUST-000581,68,114152.26,2598.75,13,157.17,23,14.6,18,1,27.65,5.2,8.99
CUST-000582,48,117585.34,2392.75,14,144.62,26,14.49,8,1,9.36,7.91,8.56
CUST-000583,39,71665.49,1027.71,5,111.23,10,9.42,0,2,43.54,3.8,6.34
CUST-000584,64,138928.38,2296.23,15,125.47,26,8.89,18,2,17.16,5.08,9.75
CUST-000585,55,55922.93,333.93,3,89.93,1,9.02,91,5,38.43,8.18,4.75
CUST-000586,22,44419.63,1331.91,12,59.5,38,17.72,24,3,45.15,2.69,8.58
CUST-000587,42,73014.46,799.99,9,91.39,14,8.28,31,1,17.42,4.85,7.93
CUST-000588,49,134310.79,2484.09,17,166.25,23,14.02,37,2,24.58,8.39,6.15
CUST-000589,45,72160.89,916.72,8,86.5,13,6.5,37,4,58.22,2.47,6.83
CUST-000590,36,50632.91,701.52,7,131.86,11,12.16,41,2,49.75,1.55,6.94
CUST-000591,57,57210.02,552.06,1,81.58,7,3.44,57,3,25.05,7.61,4.78
CUST-000592,55,141333.2,2306.8,17,189.4,26,13.25,2,2,13.51,7.05,8.68
CUST-000593,55,154908.38,2177.99,16,137.89,31,13.13,6,1,19.23,5.68,9.69
CUST-000594,35,54775.23,1063.0,11,82.16,42,19.51,5,4,56.33,0.81,7.16
